scenario,theta_occ,theta_light,theta_plug
exp2_noise,1.0483319658355044,0.6635934310058275,1.2241516157168353
exp2_noise,1.0048370321154643,0.8780069319609759,0.676508933309972
exp2_noise,0.599796701084693,1.0533443811570433,1.159015062844407
exp2_noise,0.9890764045553287,1.0750121763691647,1.077930022459288
exp2_noise,0.6136860492975329,0.6401526207224465,1.2166565451853297
exp2_noise,0.8148956266597429,0.8760304646043061,1.0441124851769341
exp2_noise,0.6563607868990687,0.8835018518068345,1.115115548752523
exp2_noise,0.6150391549506432,1.0089562747398801,1.4021732017352677
exp2_noise,0.6356002220393766,0.6177478988692129,1.2376886121999522
exp2_noise,0.7153523547810663,0.7603669312223179,1.1268466765670089
exp2_noise,0.6235873135003834,1.4172937638771832,0.9847149011243758
exp2_noise,0.9255634932108008,0.5721584289380561,0.9494854361286797
exp2_noise,0.6276514332746951,0.6486884303100978,1.196734754180057
exp2_noise,0.6611244229142798,0.7306246451276696,1.017661025804943
exp2_noise,0.847000593890034,0.8759452632949163,0.9684665872349005
exp2_noise,0.5800266601146136,0.71472346909128,1.0057722199938244
exp2_noise,0.5716642119173122,0.7194194359440841,0.7669667602716699
exp2_noise,0.5816103893661608,1.150161904415845,0.8022938359331471
exp2_noise,0.9183343057671467,1.2884848562625015,0.9643335673003713
exp2_noise,0.9282971659338405,0.9829106281098404,0.8292869855781533
exp2_noise,0.9059005247919838,0.726646929814264,0.8426294450008848
exp2_noise,0.8194115192718865,0.8902219704230957,0.7522245020021008
exp2_noise,0.9370258320878274,1.0648147027386967,1.1279419429497408
exp2_noise,1.0723261844123226,0.8103707341935036,0.9312843404085835
exp2_noise,1.1049678748246525,0.6195296397226777,1.3394881342581064
exp2_noise,0.9358971639012753,0.5845854914561157,0.944889274556683
exp2_noise,0.8305030193878842,0.9138239504238584,0.6970553657166139
exp2_noise,0.6072195583991967,1.2061031163300695,1.2761369565775218
exp2_noise,0.7657213256485224,1.276536163373775,0.8907784380074161
exp2_noise,0.8727381974391738,1.3915219498288611,0.6057981166715665
exp2_noise,0.7409653456556938,0.9194425190275778,1.304533834242196
exp2_noise,0.6327240461801903,1.0091181927992834,0.8111606995401908
exp2_noise,0.9048882826398835,0.9629263790656064,0.8083977394455141
exp2_noise,0.8913277500437751,0.941465327074483,0.9726998962691326
exp2_noise,0.523603819948832,1.3007678301074928,0.9946721797684941
exp2_noise,0.7131804249412335,0.7991223312038537,1.1090292416348397
exp2_noise,0.8293122445246018,0.8676955013702843,0.788567514967519
exp2_noise,0.6183694525336487,0.9708788688804786,0.7905589327693577
exp2_noise,1.0841668833249294,0.8146554454144935,0.8923643054584829
